isolabel_ext,synonym
CO-CUN-Guayabetal,co;cun;guayabetal
CO-CUN-Guayabetal,co-guayabetal
CO-CUN-Guayabetal,co-c-gyl
CO-CUN-Guayabetal,co;cundinamarca;guayabetal
CO-CUN-Guayabetal,co-25335
CO-CUN-Guayabetal,co-c-guayabetal
CO-CUN-Gutierrez,co-gutierrez
CO-CUN-Gutierrez,co-25339
CO-CUN-Gutierrez,co;cundinamarca;gutierrez
CO-CUN-Gutierrez,co-c-gutierrez
CO-CUN-Gutierrez,co;cun;gutierrez
CO-CUN-Gutierrez,co-c-gtz
CO-CUN-Jerusalen,co;cun;jerusalen
CO-CUN-Jerusalen,co-25368
CO-CUN-Jerusalen,co-c-jerusalen
CO-CUN-Jerusalen,co;cundinamarca;jerusalen
CO-CUN-Jerusalen,co-jerusalen
CO-CUN-Jerusalen,co-c-jrn
CO-CUN-Junin,co-c-junin
CO-CUN-Junin,co-c-jnn
CO-CUN-Junin,co-junin
CO-CUN-Junin,co-25372
CO-CUN-Junin,co;cundinamarca;junin
CO-CUN-Junin,co;cun;junin
CO-CUN-LaCalera,co-lacalera
CO-CUN-LaCalera,co;cun;la.calera
CO-CUN-LaCalera,co-25377
CO-CUN-LaCalera,co-c-lca
CO-CUN-LaCalera,co;cundinamarca;la.calera
CO-CUN-LaCalera,co-c-lacalera
CO-CUN-LaMesa,co;cundinamarca;la.mesa
CO-CUN-LaMesa,co-lamesa
CO-CUN-LaMesa,co-c-lamesa
CO-CUN-LaMesa,co-25386
CO-CUN-LaMesa,co;cun;la.mesa
CO-CUN-LaPalma,co-c-lpa
CO-CUN-LaPalma,co;cundinamarca;la.palma
CO-CUN-LaPalma,co-25394
CO-CUN-LaPalma,co;cun;la.palma
CO-CUN-LaPalma,co-lapalma
CO-CUN-LaPalma,co-c-lapalma
CO-CUN-LaPena,co;cun;la.pena
CO-CUN-LaPena,co-25398
CO-CUN-LaPena,co-c-lapena
CO-CUN-LaPena,co;cundinamarca;la.pena
CO-CUN-LaPena,co-c-lpn
CO-CUN-LaPena,co-lapena
CO-CUN-LaVega,co;cun;la.vega
CO-CUN-LaVega,co;cundinamarca;la.vega
CO-CUN-LaVega,co-25402
CO-CUN-Lenguazaque,co-lenguazaque
CO-CUN-Lenguazaque,co-c-lenguazaque
CO-CUN-Lenguazaque,co-c-lgq
CO-CUN-Lenguazaque,co;cun;lenguazaque
CO-CUN-Lenguazaque,co-25407
CO-CUN-Lenguazaque,co;cundinamarca;lenguazaque
CO-CUN-Macheta,co-macheta
CO-CUN-Macheta,co;cun;macheta
CO-CUN-Macheta,co-c-macheta
CO-CUN-Macheta,co;cundinamarca;macheta
CO-CUN-Macheta,co-c-mha
CO-CUN-Macheta,co-25426
CO-CUN-Madrid,co-c-madrid
CO-CUN-Madrid,co-25430
CO-CUN-Madrid,co-c-mdd
CO-CUN-Madrid,co-madrid
CO-CUN-Madrid,co;cundinamarca;madrid
CO-CUN-Madrid,co;cun;madrid
CO-CUN-Manta,co-c-maa
CO-CUN-Manta,co-25436
CO-CUN-Manta,co-manta
CO-CUN-Manta,co-c-manta
CO-CUN-Manta,co;cun;manta
CO-CUN-Manta,co;cundinamarca;manta
CO-CUN-Medina,co-c-medina
CO-CUN-Medina,co;cundinamarca;medina
CO-CUN-Medina,co;cun;medina
CO-CUN-Medina,co-c-med
CO-CUN-Medina,co-25438
CO-CUN-Medina,co-medina
CO-CUN-Mosquera,co-c-mos
CO-CUN-Mosquera,co;cun;mosquera
CO-CUN-Mosquera,co-c-mosquera
CO-CUN-Mosquera,co-25473
CO-CUN-Mosquera,co;cundinamarca;mosquera
CO-CUN-Narino,co-c-narino
CO-CUN-Narino,co;cundinamarca;narino
CO-CUN-Narino,co-25483
CO-CUN-Narino,co-c-nar
CO-CUN-Narino,co;cun;narino
CO-CUN-Nemocon,co;cundinamarca;nemocon
CO-CUN-Nemocon,co;cun;nemocon
CO-CUN-Nemocon,co-nemocon
CO-CUN-Nemocon,co-c-nemocon
CO-CUN-Nemocon,co-c-nec
CO-CUN-Nemocon,co-25486
CO-CUN-Nilo,co-nilo
CO-CUN-Nilo,co;cun;nilo
CO-CUN-Nilo,co-c-nil
CO-CUN-Nilo,co-25488
CO-CUN-Nilo,co-c-nilo
CO-CUN-Nilo,co;cundinamarca;nilo
CO-CUN-Nimaima,co;cun;nimaima
CO-CUN-Nimaima,co-25489
CO-CUN-Nimaima,co-c-nimaima
CO-CUN-Nimaima,co-c-nia
CO-CUN-Nimaima,co;cundinamarca;nimaima
CO-CUN-Nimaima,co-nimaima
CO-CUN-Nocaima,co-25491
CO-CUN-Nocaima,co-c-nocaima
CO-CUN-Nocaima,co-nocaima
CO-CUN-Nocaima,co;cundinamarca;nocaima
CO-CUN-Nocaima,co-c-ncm
CO-CUN-Nocaima,co;cun;nocaima
CO-CUN-Pacho,co;cun;pacho
CO-CUN-Pacho,co-pacho
CO-CUN-Pacho,co-c-pacho
CO-CUN-Pacho,co-25513
CO-CUN-Pacho,co;cundinamarca;pacho
CO-CUN-Pacho,co-c-pah
CO-CUN-Paime,co-c-paime
CO-CUN-Paime,co-25518
CO-CUN-Paime,co-paime
CO-CUN-Paime,co-c-pam
CO-CUN-Paime,co;cun;paime
CO-CUN-Paime,co;cundinamarca;paime
CO-CUN-Pandi,co-25524
CO-CUN-Pandi,co-c-pandi
CO-CUN-Pandi,co;cun;pandi
CO-CUN-Pandi,co-pandi
CO-CUN-Pandi,co;cundinamarca;pandi
CO-CUN-Paratebueno,co-c-paratebueno
CO-CUN-Paratebueno,co-paratebueno
CO-CUN-Paratebueno,co-25530
CO-CUN-Paratebueno,co;cun;paratebueno
CO-CUN-Paratebueno,co;cundinamarca;paratebueno
CO-CUN-Pasca,co-25535
CO-CUN-Pasca,co;cundinamarca;pasca
CO-CUN-Pasca,co;cun;pasca
CO-CUN-Pasca,co-pasca
CO-CUN-Pasca,co-c-pasca
CO-CUN-PuertoSalgar,co;cundinamarca;puerto.salgar
CO-CUN-PuertoSalgar,co;cun;puerto.salgar
CO-CUN-PuertoSalgar,co-c-puertosalgar
CO-CUN-PuertoSalgar,co-25572
CO-CUN-PuertoSalgar,co-c-psr
CO-CUN-PuertoSalgar,co-puertosalgar
CO-CUN-Puli,co-c-pui
CO-CUN-Puli,co;cun;puli
CO-CUN-Puli,co-c-puli
CO-CUN-Puli,co-puli
CO-CUN-Puli,co;cundinamarca;puli
CO-CUN-Puli,co-25580
CO-CUN-Quebradanegra,co-c-quebradanegra
CO-CUN-Quebradanegra,co-c-qna
CO-CUN-Quebradanegra,co;cun;quebradanegra
CO-CUN-Quebradanegra,co;cundinamarca;quebradanegra
CO-CUN-Quebradanegra,co-quebradanegra
CO-CUN-Quebradanegra,co-25592
CO-CUN-Quetame,co-25594
CO-CUN-Quetame,co-c-qtm
CO-CUN-Quetame,co;cundinamarca;quetame
CO-CUN-Quetame,co;cun;quetame
CO-CUN-Quetame,co-quetame
CO-CUN-Quetame,co-c-quetame
CO-CUN-Quipile,co-quipile
CO-CUN-Quipile,co-c-qup
CO-CUN-Quipile,co-25596
CO-CUN-Quipile,co;cundinamarca;quipile
CO-CUN-Quipile,co;cun;quipile
CO-CUN-Quipile,co-c-quipile
CO-CUN-Ricaurte,co-c-ricaurte
CO-CUN-Ricaurte,co;cun;ricaurte
CO-CUN-Ricaurte,co-c-rct
CO-CUN-Ricaurte,co;cundinamarca;ricaurte
CO-CUN-Ricaurte,co-25612
CO-CUN-SanAntonioTequendama,co;cun;san.antonio.tequendama
CO-CUN-SanAntonioTequendama,co-sanantoniotequendama
CO-CUN-SanAntonioTequendama,co-25645
CO-CUN-SanAntonioTequendama,co-c-sanantoniotequendama
CO-CUN-SanAntonioTequendama,co;cundinamarca;san.antonio.tequendama
CO-CUN-SanBernardo,co;cun;san.bernardo
CO-CUN-SanBernardo,co;cundinamarca;san.bernardo
CO-CUN-SanBernardo,co-c-sanbernardo
CO-CUN-SanBernardo,co-c-sbo
CO-CUN-SanBernardo,co-25649
CO-CUN-SanCayetano,co-25653
CO-CUN-SanCayetano,co;cun;san.cayetano
CO-CUN-SanCayetano,co-c-scy
CO-CUN-SanCayetano,co;cundinamarca;san.cayetano
CO-CUN-SanCayetano,co-c-sancayetano
CO-CUN-SanFrancisco,co-c-sfo
CO-CUN-SanFrancisco,co-25658
CO-CUN-SanFrancisco,co;cundinamarca;san.francisco
CO-CUN-SanFrancisco,co-c-sanfrancisco
CO-CUN-SanFrancisco,co;cun;san.francisco
CO-CUN-SanJuanRioseco,co;cundinamarca;san.juan.rioseco
CO-CUN-SanJuanRioseco,co-sanjuanrioseco
CO-CUN-SanJuanRioseco,co-c-sanjuanrioseco
CO-CUN-SanJuanRioseco,co-c-sjr
CO-CUN-SanJuanRioseco,co;cun;san.juan.rioseco
CO-CUN-SanJuanRioseco,co-25662
CO-CUN-Sasaima,co;cun;sasaima
CO-CUN-Sasaima,co-25718
CO-CUN-Sasaima,co;cundinamarca;sasaima
CO-CUN-Sasaima,co-sasaima
CO-CUN-Sasaima,co-c-sasaima
CO-CUN-Sesquile,co-c-sesquile
CO-CUN-Sesquile,co;cun;sesquile
CO-CUN-Sesquile,co;cundinamarca;sesquile
CO-CUN-Sesquile,co-sesquile
CO-CUN-Sesquile,co-c-sqe
CO-CUN-Sesquile,co-25736
CO-CUN-Sibate,co-25740
CO-CUN-Sibate,co;cun;sibate
CO-CUN-Sibate,co-sibate
CO-CUN-Sibate,co-c-sibate
CO-CUN-Sibate,co;cundinamarca;sibate
CO-CUN-Sibate,co-c-sib
CO-CUN-Silvania,co;cundinamarca;silvania
CO-CUN-Silvania,co-silvania
CO-CUN-Silvania,co-c-sil
CO-CUN-Silvania,co;cun;silvania
CO-CUN-Silvania,co-25743
CO-CUN-Silvania,co-c-silvania
CO-CUN-Simijaca,co-c-simijaca
CO-CUN-Simijaca,co-simijaca
CO-CUN-Simijaca,co-25745
CO-CUN-Simijaca,co;cundinamarca;simijaca
CO-CUN-Simijaca,co-c-sim
CO-CUN-Simijaca,co;cun;simijaca
CO-CUN-Soacha,co-soacha
CO-CUN-Soacha,co-c-soh
CO-CUN-Soacha,co;cun;soacha
CO-CUN-Soacha,co-25754
CO-CUN-Soacha,co-c-soacha
CO-CUN-Soacha,co;cundinamarca;soacha
CO-CUN-Sopo,co;cundinamarca;sopo
CO-CUN-Sopo,co-sopo
CO-CUN-Sopo,co;cun;sopo
CO-CUN-Sopo,co-25758
CO-CUN-Sopo,co-c-sopo
CO-CUN-Subachoque,co;cundinamarca;subachoque
CO-CUN-Subachoque,co;cun;subachoque
CO-CUN-Subachoque,co-c-subachoque
CO-CUN-Subachoque,co-subachoque
CO-CUN-Subachoque,co-25769
CO-CUN-Suesca,co-c-suesca
CO-CUN-Suesca,co;cundinamarca;suesca
CO-CUN-Suesca,co-suesca
CO-CUN-Suesca,co-c-ssa
CO-CUN-Suesca,co;cun;suesca
CO-CUN-Suesca,co-25772
CO-CUN-Supata,co;cun;supata
CO-CUN-Supata,co-supata
CO-CUN-Supata,co-25777
CO-CUN-Supata,co-c-supata
CO-CUN-Supata,co;cundinamarca;supata
CO-CUN-Susa,co;cundinamarca;susa
CO-CUN-Susa,co-c-susa
CO-CUN-Susa,co;cun;susa
CO-CUN-Susa,co-susa
CO-CUN-Susa,co-c-sus
CO-CUN-Susa,co-25779
CO-CUN-Sutatausa,co-sutatausa
CO-CUN-Sutatausa,co;cun;sutatausa
CO-CUN-Sutatausa,co-c-sutatausa
CO-CUN-Sutatausa,co-25781
CO-CUN-Sutatausa,co-c-sta
CO-CUN-Sutatausa,co;cundinamarca;sutatausa
CO-CUN-Tabio,co-25785
CO-CUN-Tabio,co;cun;tabio
CO-CUN-Tabio,co-tabio
CO-CUN-Tabio,co;cundinamarca;tabio
CO-CUN-Tabio,co-c-tabio
CO-CUN-Tausa,co;cun;tausa
CO-CUN-Tausa,co-c-tausa
CO-CUN-Tausa,co-tausa
CO-CUN-Tausa,co-c-tsa
CO-CUN-Tausa,co;cundinamarca;tausa
CO-CUN-Tausa,co-25793
CO-CUN-Tena,co;cundinamarca;tena
CO-CUN-Tena,co-c-tna
CO-CUN-Tena,co-c-tena
CO-CUN-Tena,co-25797
CO-CUN-Tena,co;cun;tena
CO-CUN-Tena,co-tena
CO-CUN-Tenjo,co-25799
CO-CUN-Tenjo,co-c-tenjo
CO-CUN-Tenjo,co;cun;tenjo
CO-CUN-Tenjo,co-tenjo
CO-CUN-Tenjo,co;cundinamarca;tenjo
CO-CUN-Tenjo,co-c-tno
CO-CUN-Tibacuy,co-c-tibacuy
CO-CUN-Tibacuy,co-25805
CO-CUN-Tibacuy,co-tibacuy
CO-CUN-Tibacuy,co-c-yby
CO-CUN-Tibacuy,co;cun;tibacuy
CO-CUN-Tibacuy,co;cundinamarca;tibacuy
CO-CUN-Tibirita,co;cundinamarca;tibirita
CO-CUN-Tibirita,co-25807
CO-CUN-Tibirita,co-c-tba
CO-CUN-Tibirita,co-tibirita
CO-CUN-Tibirita,co;cun;tibirita
CO-CUN-Tibirita,co-c-tibirita
CO-CUN-Tocaima,co-c-toc
CO-CUN-Tocaima,co-25815
CO-CUN-Tocaima,co-tocaima
CO-CUN-Tocaima,co;cun;tocaima
CO-CUN-Tocaima,co-c-tocaima
CO-CUN-Tocaima,co;cundinamarca;tocaima
CO-CUN-Tocancipa,co-c-ton
CO-CUN-Tocancipa,co-c-tocancipa
CO-CUN-Tocancipa,co-tocancipa
CO-CUN-Tocancipa,co;cun;tocancipa
CO-CUN-Tocancipa,co-25817
CO-CUN-Tocancipa,co;cundinamarca;tocancipa
CO-CUN-Topaipi,co;cundinamarca;topaipi
CO-CUN-Topaipi,co-c-topaipi
CO-CUN-Topaipi,co-25823
CO-CUN-Topaipi,co;cun;topaipi
CO-CUN-Topaipi,co-topaipi
CO-CUN-Topaipi,co-c-top
CO-CUN-Ubala,co-25839
CO-CUN-Ubala,co-ubala
CO-CUN-Ubala,co-c-ubala
CO-CUN-Ubala,co;cundinamarca;ubala
CO-CUN-Ubala,co;cun;ubala
CO-CUN-Ubala,co-c-uba
CO-CUN-Ubaque,co-25841
CO-CUN-Ubaque,co-ubaque
CO-CUN-Ubaque,co;cundinamarca;ubaque
CO-CUN-Ubaque,co;cun;ubaque
CO-CUN-Ubaque,co-c-ubq
CO-CUN-Ubaque,co-c-ubaque
CO-CUN-Ubate,co;cun;ubate
CO-CUN-Ubate,co;cundinamarca;ubate
CO-CUN-Ubate,co-ubate
CO-CUN-Ubate,co-c-vsu
CO-CUN-Ubate,co-25843
CO-CUN-Ubate,co-c-ubate
CO-CUN-Une,co-25845
CO-CUN-Une,co-c-une
CO-CUN-Une,co-une
CO-CUN-Une,co;cun;une
CO-CUN-Une,co;cundinamarca;une
CO-CUN-Utica,co-25851
CO-CUN-Utica,co-utica
CO-CUN-Utica,co-c-utica
CO-CUN-Utica,co;cun;utica
CO-CUN-Utica,co-c-utc
CO-CUN-Utica,co;cundinamarca;utica
CO-CUN-Venecia,co-c-vne
CO-CUN-Venecia,co;cundinamarca;venecia
CO-CUN-Venecia,co-c-venecia
CO-CUN-Venecia,co;cun;venecia
CO-CUN-Venecia,co-25506
CO-CUN-Vergara,co-c-vergara
CO-CUN-Vergara,co-vergara
CO-CUN-Vergara,co;cun;vergara
CO-CUN-Vergara,co-25862
CO-CUN-Vergara,co;cundinamarca;vergara
CO-CUN-Vergara,co-c-ver
CO-CUN-Viani,co;cun;viani
CO-CUN-Viani,co-c-viani
CO-CUN-Viani,co;cundinamarca;viani
CO-CUN-Viani,co-viani
CO-CUN-Viani,co-25867
CO-CUN-Villagomez,co;cun;villagomez
CO-CUN-Villagomez,co-c-vgz
CO-CUN-Villagomez,co;cundinamarca;villagomez
CO-CUN-Villagomez,co-25871
CO-CUN-Villagomez,co-villagomez
CO-CUN-Villagomez,co-c-villagomez
CO-CUN-Villapinzon,co-25873
CO-CUN-Villapinzon,co-villapinzon
CO-CUN-Villapinzon,co-c-villapinzon
CO-CUN-Villapinzon,co-c-vpn
CO-CUN-Villapinzon,co;cundinamarca;villapinzon
CO-CUN-Villapinzon,co;cun;villapinzon
CO-CUN-Villeta,co-c-vla
CO-CUN-Villeta,co-villeta
CO-CUN-Villeta,co-25875
CO-CUN-Villeta,co-c-villeta
CO-CUN-Villeta,co;cundinamarca;villeta
CO-CUN-Villeta,co;cun;villeta
CO-CUN-Viota,co-viota
CO-CUN-Viota,co-c-vio
CO-CUN-Viota,co;cun;viota
CO-CUN-Viota,co-c-viota
CO-CUN-Viota,co-25878
CO-CUN-Viota,co;cundinamarca;viota
CO-CUN-Yacopi,co-yacopi
CO-CUN-Yacopi,co;cundinamarca;yacopi
CO-CUN-Yacopi,co-25885
CO-CUN-Yacopi,co-c-yacopi
CO-CUN-Yacopi,co;cun;yacopi
CO-CUN-Yacopi,co-c-ycp
CO-CUN-Zipacon,co-c-zipacon
CO-CUN-Zipacon,co-25898
CO-CUN-Zipacon,co-c-zcn
CO-CUN-Zipacon,co-zipacon
CO-CUN-Zipacon,co;cun;zipacon
CO-CUN-Zipacon,co;cundinamarca;zipacon
CO-CUN-Zipaquira,co-25899
CO-CUN-Zipaquira,co;cundinamarca;zipaquira
CO-CUN-Zipaquira,co-zipaquira
CO-CUN-Zipaquira,co;cun;zipaquira
CO-CUN-Zipaquira,co-c-zqa
CO-CUN-Zipaquira,co-c-zipaquira
CO-DC-Bogota,co;dc;bogota.distrito.capital
CO-DC-Bogota,co-dc
CO-DC-Bogota,co-bogota
CO-DC-Bogota,co-d-bog
CO-DC-Bogota,co-d-bogota
CO-DC-Bogota,co-11001
CO-GUA,co;gua
CO-GUA,co;guainia
CO-GUA-Barrancominas,co-94343
CO-GUA-Barrancominas,co-barrancominas
CO-GUA-Barrancominas,co;gua;barrancominas
CO-GUA-Barrancominas,co-g-barrancominas
CO-GUA-Barrancominas,co;guainia;barrancominas
CO-GUA-Barrancominas,co-g-bns
CO-GUA-Cacahual,co-cacahual
CO-GUA-Cacahual,co-g-chl
CO-GUA-Cacahual,co-g-cacahual
CO-GUA-Cacahual,co;gua;cacahual
CO-GUA-Cacahual,co;guainia;cacahual
CO-GUA-Cacahual,co-94886
CO-GUA-Inirida,co-g-ira
CO-GUA-Inirida,co-94001
CO-GUA-Inirida,co;gua;inirida
CO-GUA-Inirida,co;guainia;inirida
CO-GUA-Inirida,co-g-inirida
CO-GUA-Inirida,co-inirida
CO-GUA-LaGuadalupe,co;gua;la.guadalupe
CO-GUA-LaGuadalupe,co-g-laguadalupe
CO-GUA-LaGuadalupe,co-laguadalupe
CO-GUA-LaGuadalupe,co;guainia;la.guadalupe
CO-GUA-LaGuadalupe,co-g-lge
CO-GUA-LaGuadalupe,co-94885
CO-GUA-MorichalNuevo,co-g-morichalnuevo
CO-GUA-MorichalNuevo,co;gua;morichal.nuevo
CO-GUA-MorichalNuevo,co;guainia;morichal.nuevo
CO-GUA-MorichalNuevo,co-morichalnuevo
CO-GUA-MorichalNuevo,co-g-mrl
CO-GUA-MorichalNuevo,co-94888
CO-GUA-PanaPana,co-panapana
CO-GUA-PanaPana,co-94887
CO-GUA-PanaPana,co;gua;pana.pana
CO-GUA-PanaPana,co-g-ppa
CO-GUA-PanaPana,co-g-panapana
CO-GUA-PanaPana,co;guainia;pana.pana
CO-GUA-PuertoColombia,co-g-ptc
CO-GUA-PuertoColombia,co;gua;puerto.colombia
CO-GUA-PuertoColombia,co-94884
CO-GUA-PuertoColombia,co-g-puertocolombia
CO-GUA-PuertoColombia,co;guainia;puerto.colombia
CO-GUA-SanFelipe,co-94883
CO-GUA-SanFelipe,co-g-sanfelipe
CO-GUA-SanFelipe,co-sanfelipe
CO-GUA-SanFelipe,co;gua;san.felipe
CO-GUA-SanFelipe,co;guainia;san.felipe
CO-GUA-SanFelipe,co-g-sfe
CO-GUV,co;guaviare
CO-GUV,co;guv
CO-GUV-Calamar,co-g-calamar
CO-GUV-Calamar,co;guaviare;calamar
CO-GUV-Calamar,co-g-clr
CO-GUV-Calamar,co-95015
CO-GUV-Calamar,co;guv;calamar
CO-GUV-ElRetorno,co-g-elretorno
CO-GUV-ElRetorno,co-g-ern
CO-GUV-ElRetorno,co-95025
CO-GUV-ElRetorno,co-elretorno
CO-GUV-ElRetorno,co;guv;el.retorno
CO-GUV-ElRetorno,co;guaviare;el.retorno
CO-GUV-Miraflores,co-g-miraflores
CO-GUV-Miraflores,co;guaviare;miraflores
CO-GUV-Miraflores,co-95200
CO-GUV-Miraflores,co;guv;miraflores
CO-GUV-Miraflores,co-g-mfs
CO-GUV-SanJoseGuaviare,co;guaviare;san.jose.guaviare
CO-GUV-SanJoseGuaviare,co;guv;san.jose.guaviare
CO-GUV-SanJoseGuaviare,co-g-sanjoseguaviare
CO-GUV-SanJoseGuaviare,co-95001
CO-GUV-SanJoseGuaviare,co-sanjoseguaviare
CO-GUV-SanJoseGuaviare,co-g-sjg
CO-HUI,co;hui
CO-HUI,co;huila
CO-HUI-Acevedo,co;hui;acevedo
CO-HUI-Acevedo,co-acevedo
CO-HUI-Acevedo,co-h-acevedo
CO-HUI-Acevedo,co-41006
CO-HUI-Acevedo,co-h-avo
CO-HUI-Acevedo,co;huila;acevedo
CO-HUI-Agrado,co-h-aro
CO-HUI-Agrado,co-h-agrado
CO-HUI-Agrado,co-agrado
CO-HUI-Agrado,co;huila;agrado
CO-HUI-Agrado,co;hui;agrado
CO-HUI-Agrado,co-41013
CO-HUI-Aipe,co-aipe
CO-HUI-Aipe,co;huila;aipe
CO-HUI-Aipe,co-41016
CO-HUI-Aipe,co-h-ape
CO-HUI-Aipe,co;hui;aipe
CO-HUI-Aipe,co-h-aipe
CO-HUI-Algeciras,co;huila;algeciras
CO-HUI-Algeciras,co-h-algeciras
CO-HUI-Algeciras,co-41020
CO-HUI-Algeciras,co-h-ags
CO-HUI-Algeciras,co-algeciras
CO-HUI-Algeciras,co;hui;algeciras
CO-HUI-Altamira,co-41026
CO-HUI-Altamira,co-h-altamira
CO-HUI-Altamira,co;huila;altamira
CO-HUI-Altamira,co;hui;altamira
CO-HUI-Altamira,co-h-ata
CO-HUI-Altamira,co-altamira
CO-HUI-Baraya,co-h-bry
CO-HUI-Baraya,co-41078
CO-HUI-Baraya,co-h-baraya
CO-HUI-Baraya,co;huila;baraya
CO-HUI-Baraya,co-baraya
CO-HUI-Baraya,co;hui;baraya
CO-HUI-Campoalegre,co;hui;campoalegre
CO-HUI-Campoalegre,co-h-campoalegre
CO-HUI-Campoalegre,co-campoalegre
CO-HUI-Campoalegre,co-41132
CO-HUI-Campoalegre,co;huila;campoalegre
CO-HUI-Colombia,co-h-colombia
CO-HUI-Colombia,co-41206
CO-HUI-Colombia,co-h-clm
CO-HUI-Colombia,co;huila;colombia
CO-HUI-Colombia,co;hui;colombia
CO-HUI-Colombia,co-colombia
CO-HUI-Elias,co-h-elias
CO-HUI-Elias,co;hui;elias
CO-HUI-Elias,co;huila;elias
CO-HUI-Elias,co-h-els
CO-HUI-Elias,co-41244
CO-HUI-Elias,co-elias
CO-HUI-Garzon,co-garzon
CO-HUI-Garzon,co;hui;garzon
CO-HUI-Garzon,co-41298
CO-HUI-Garzon,co;huila;garzon
CO-HUI-Garzon,co-h-garzon
CO-HUI-Garzon,co-h-gzn
CO-HUI-Gigante,co;hui;gigante
CO-HUI-Gigante,co-h-gne
CO-HUI-Gigante,co-41306
CO-HUI-Gigante,co-h-gigante
CO-HUI-Gigante,co-gigante
CO-HUI-Gigante,co;huila;gigante
CO-HUI-Guadalupe,co-h-gdp
CO-HUI-Guadalupe,co-h-guadalupe
CO-HUI-Guadalupe,co;hui;guadalupe
CO-HUI-Guadalupe,co;huila;guadalupe
CO-HUI-Guadalupe,co-41319
CO-HUI-Hobo,co-h-hob
CO-HUI-Hobo,co-41349
CO-HUI-Hobo,co-h-hobo
CO-HUI-Hobo,co;hui;hobo
CO-HUI-Hobo,co-hobo
CO-HUI-Hobo,co;huila;hobo
CO-HUI-Iquira,co-iquira
CO-HUI-Iquira,co;huila;iquira
CO-HUI-Iquira,co-41357
CO-HUI-Iquira,co-h-iquira
CO-HUI-Iquira,co;hui;iquira
CO-HUI-Iquira,co-h-iqr
CO-HUI-Isnos,co-41359
CO-HUI-Isnos,co-h-isnos
CO-HUI-Isnos,co;hui;isnos
CO-HUI-Isnos,co;huila;isnos
CO-HUI-Isnos,co-isnos
CO-HUI-LaArgentina,co-laargentina
CO-HUI-LaArgentina,co;hui;la.argentina
CO-HUI-LaArgentina,co-41378
CO-HUI-LaArgentina,co-h-lan
CO-HUI-LaArgentina,co;huila;la.argentina
CO-HUI-LaArgentina,co-h-laargentina
CO-HUI-LaPlata,co-41396
CO-HUI-LaPlata,co;huila;la.plata
CO-HUI-LaPlata,co;hui;la.plata
CO-HUI-LaPlata,co-h-lpt
CO-HUI-LaPlata,co-laplata
CO-HUI-LaPlata,co-h-laplata
CO-HUI-Nataga,co;huila;nataga
CO-HUI-Nataga,co;hui;nataga
CO-HUI-Nataga,co-41483
CO-HUI-Nataga,co-h-nataga
CO-HUI-Nataga,co-nataga
CO-HUI-Nataga,co-h-nta
CO-HUI-Neiva,co;hui;neiva
CO-HUI-Neiva,co-h-nea
CO-HUI-Neiva,co-41001
CO-HUI-Neiva,co-h-neiva
CO-HUI-Neiva,co-neiva
CO-HUI-Neiva,co;huila;neiva
CO-HUI-Oporapa,co-oporapa
CO-HUI-Oporapa,co;huila;oporapa
CO-HUI-Oporapa,co;hui;oporapa
CO-HUI-Oporapa,co-h-oṕa
CO-HUI-Oporapa,co-h-oporapa
CO-HUI-Oporapa,co-41503
CO-HUI-Paicol,co;huila;paicol
CO-HUI-Paicol,co;hui;paicol
CO-HUI-Paicol,co-paicol
CO-HUI-Paicol,co-h-pac
CO-HUI-Paicol,co-41518
CO-HUI-Paicol,co-h-paicol
CO-HUI-Palermo,co-palermo
CO-HUI-Palermo,co-41524
CO-HUI-Palermo,co;huila;palermo
CO-HUI-Palermo,co-h-palermo
CO-HUI-Palermo,co;hui;palermo
CO-HUI-Palermo,co-h-pal
CO-HUI-Palestina,co;hui;palestina
CO-HUI-Palestina,co-41530
CO-HUI-Palestina,co-h-palestina
CO-HUI-Palestina,co-h-pae
CO-HUI-Palestina,co;huila;palestina
CO-HUI-Pital,co;huila;pital
CO-HUI-Pital,co;hui;pital
CO-HUI-Pital,co-41548
CO-HUI-Pital,co-h-pital
CO-HUI-Pital,co-pital
CO-HUI-Pital,co-h-pit
CO-HUI-Pitalito,co-h-ptt
CO-HUI-Pitalito,co;huila;pitalito
CO-HUI-Pitalito,co-pitalito
CO-HUI-Pitalito,co;hui;pitalito
CO-HUI-Pitalito,co-h-pitalito
CO-HUI-Pitalito,co-41551
CO-HUI-Rivera,co-h-rivera
CO-HUI-Rivera,co;huila;rivera
CO-HUI-Rivera,co-rivera
CO-HUI-Rivera,co-41615
CO-HUI-Rivera,co;hui;rivera
CO-HUI-Rivera,co-h-rva
CO-HUI-Saladoblanco,co-41660
CO-HUI-Saladoblanco,co;hui;saladoblanco
CO-HUI-Saladoblanco,co-h-sdb
CO-HUI-Saladoblanco,co;huila;saladoblanco
CO-HUI-Saladoblanco,co-h-saladoblanco
CO-HUI-Saladoblanco,co-saladoblanco
CO-HUI-SanAgustin,co-41668
CO-HUI-SanAgustin,co-h-sanagustin
CO-HUI-SanAgustin,co-sanagustin
CO-HUI-SanAgustin,co;huila;san.agustin
CO-HUI-SanAgustin,co;hui;san.agustin
CO-HUI-SanAgustin,co-h-san
CO-HUI-SantaMaria,co-h-sma
CO-HUI-SantaMaria,co;hui;santa.maria
CO-HUI-SantaMaria,co-41676
CO-HUI-SantaMaria,co;huila;santa.maria
