isolabel_ext,status,cover,overlay
CO-HUI-Algeciras,0,982r 982v 988h 988m 988r 988v 989r 98am 98bh,
CO-HUI-Altamira,0,3d4v 3d5r 3d6m 3d7h,
CO-HUI-Baraya,0,98bv 9a0v 9a1h 9a1m 9a1r 9a1v 9a3h 9a3m 9a4h 9a4r,
CO-HUI-Campoalegre,0,988h 988r 988v 98ah 98am,
CO-HUI-Colombia,0,9ag 9aq,
CO-HUI-Elias,0,3d4r 3d4v,
CO-HUI-Garzon,0,3d5r 3d5v 3d7h 3d7m 3d7r 3d7v 982h 982r,
CO-HUI-Gigante,0,3d7r 3d7v 3ddh 3ddm 3ddv 982r 988h,
CO-HUI-Guadalupe,0,3d4v 3d5h 3d5r 3d5v,
CO-HUI-Hobo,0,3ddm 3ddv 988h 988r,
CO-HUI-Iquira,0,3dcv 3ddh 3ddr 3ddv 3dem 3dfh 3dfm,
CO-HUI-Isnos,0,3d0v 3d1h 3d1m 3d1r 3d1v 3d2m 3d2v,
CO-HUI-LaArgentina,0,3d2m 3d2v 3d3h 3d3m 3d3r 3d4r 3d6h 3d6r 3d6v,
CO-HUI-LaPlata,0,3d3h 3d3m 3d3v 3d6h 3d6r 3d6v 3d9m 3dch 3dcm,
CO-HUI-Nataga,0,3dcm 3dcv 3ddr,
CO-HUI-Neiva,0,3fg 98q 9ag,
CO-HUI-Oporapa,0,3d1v 3d3m 3d4r 3d6h,
CO-HUI-Paicol,0,3d6v 3d7r 3dcm 3ddh 3ddm,
CO-HUI-Palermo,0,3dfm 3dfr 3dfv 3f5h 3f5m 98ah 98ar 98av 9a0h,
CO-HUI-Palestina,0,37bh 37bm 37br 37bv,
CO-HUI-Pital,0,3d6h 3d6m 3d6r 3d6v 3d7h 3d7r,
CO-HUI-Pitalito,0,37br 37bv 37er 3d1h 3d1m 3d1v 3d4h 3d4r,
CO-HUI-Rivera,0,989r 98ah 98am 98ar 98av 98bh,
CO-HUI-Saladoblanco,0,3d0v 3d1r 3d1v 3d2m 3d2v 3d3h 3d3m 3d4r,
CO-HUI-SanAgustin,0,37av 37br 3d0h 3d0m 3d0r 3d0v 3d1h 3d1r 3d2h 3d2m,
CO-HUI-SantaMaria,0,3dev 3dfh 3dfr 3dfv 3f5h 3f5m,
CO-HUI-Suaza,0,37ev 37fr 3d4h 3d4m 3d4v 3d5h 3d5r,
CO-HUI-Tarqui,0,3d4r 3d4v 3d6h 3d6m 3d7h,
CO-HUI-Tello,0,98br 98bv 9a0m 9a0v 9a1h 9a1m 9a1r,
CO-HUI-Teruel,0,3ddv 3deh 3dem 3der 3dev 3dfh 3dfm 3dfr 3dfv 3f4h,
CO-HUI-Tesalia,0,3dcm 3dcv 3ddh 3ddm 3ddr 3ddv,
CO-HUI-Timana,0,3d4h 3d4m 3d4r 3d4v,
CO-HUI-Villavieja,0,9a0v 9a1r 9a2m 9a3h 9a3m 9a3r,
CO-HUI-Yaguara,0,3ddm 3ddv 3dfm 988r 98ah,
CO-LAG-Albania,0,d6bm d6br d6bv d6eh d6er dc1m dc4h,
CO-LAG-Barrancas,0,d68v d69h d69r d69v d6am d6bh d6bm d6bv d6eh,
CO-LAG-Dibulla,0,d3ch d3cr d3cv d3dr d3eh d3em d3er d3ev d3fh d3fm d3fr d3fv d95h d95m,
CO-LAG-Distraccion,0,d68m d68r d68v d6ah d6am,
CO-LAG-ElMolino,0,d62m d62r d62v d63r d68h d68m,
CO-LAG-Fonseca,0,d63r d68m d68v d69h d69r d6am,
CO-LAG-HatoNuevo,0,d6am d6bh d6bm d6br d6bv d6eh,
CO-LAG-LaJaguaPilar,0,d37m d62h d62m,
CO-LAG-Maicao,0,d6bm d6bv d6eh d6er d6ev d6fr dc1h dc1m dc1v dc4h dc4m dc4r dc4v dc5h dc5r dc5v dc7h dc7m,
CO-LAG-Manaure,0,dc0v dc1h dc1m dc1r dc1v dc2m dc3h dc3m dc3v dc4r dc4v dc6h dc6m dc6r dc6v,
CO-LAG-Riohacha,0,d3q d6q d9g dcg,
CO-LAG-SanJuanCesar,0,d37v d3cv d3dh d3dm d3dr d3dv d62r d62v d63r d68h d68m d68r d68v d69h d6ah,
CO-LAG-Uribia,0,dcg dcq ddg ddq,
CO-LAG-Urumita,0,d37m d37v d62h d62m d62r,
CO-LAG-Villanueva,0,d37v d62h d62m d62r d62v,
CO-MAG-Algarrobo,0,d1av d30h d30m d30r d30v d31r,
CO-MAG-Aracataca,0,d32h d32m d32r d32v d33h d33m d33r d33v d36r d38m d39h d39m d39v d3ch d3cm d3cr,
CO-MAG-Ariguani,0,d18h d18r d18v d19r d19v d1ah d1am d1ar d1av d1bh,
CO-MAG-CerroSanAntonio,0,d21m d21v d24h d24r d24v,
CO-MAG-Chibolo,0,d0ev d0fh d0fr d0fv d24m d25h d25m,
CO-MAG-Cienaga,0,d32r d32v d38m d38r d38v d39h d39m d39r d39v d3ah d3am d3bh,
CO-MAG-Concordia,0,d24h d24m d24r d24v,
CO-MAG-ElBanco,0,d10h d10m d10r d10v d11h d11m d11r d11v d12m d13h,
CO-MAG-ElPinon,0,d24m d24r d24v d25h d25r d26h d26m,
CO-MAG-ElReten,0,d27r d27v d2dm d32h d32r d38h,
CO-MAG-Fundacion,0,d30r d30v d31r d31v d32h d32m d32r d33h d33m d33v d36h d36r,
CO-MAG-Guamal,0,d05v d07m d10r d10v d12h d12m d12v d13h d13r,
CO-MAG-NuevaGranada,0,d0dh d0dm d0dr d0dv d0fh d0fm d0fv d18h d18r d1ah,
CO-MAG-Pedraza,0,d0er d0ev d21m d24h d24m,
CO-MAG-PijinoCarmen,0,d07h d07m d07r d07v d12r d12v d18h d18m d18v d19h d19m d19r d19v,
CO-MAG-Pivijay,0,d24v d25h d25m d25r d25v d26m d26v d27h d27m d27r d27v d30r d32h d32r,
CO-MAG-Plato,0,d0ch d0cm d0cr d0cv d0dh d0dm d0dr d0dv d0eh d0em d0fh d0fm d0fr d0fv,
CO-MAG-Puebloviejo,0,d2dh d2dm d2dr d2dv d2fm d32r d38h d38r d3ah,
CO-MAG-Remolino,0,d26m d26v d27h d27r d27v d2cm d2dh d2dm,
CO-MAG-SabanasSanAngel,0,d0fm d0fv d1ah d1am d1ar d1av d25h d25m d25r d25v d30h d30m d30r,
CO-MAG-Salamina,0,d26h d26m d26v,
CO-MAG-SanSebastianBuenavista,0,d07m d12h d12m d12r d12v d13r,
CO-MAG-SanZenon,0,d07h d07m d07v d12h d12r,
CO-MAG-SantaAna,0,d0g d0q d1g d1q,
CO-MAG-SantaBarbaraPinto,0,d06r d06v d07r d0ch d0cm d0cv d0dh d0dr,
CO-MAG-SantaMarta,0,d39m d39r d39v d3ah d3am d3ar d3av d3bh d3bm d3br d3bv d3ch d3cr d3eh d3er d90h d90m d91h,
CO-MAG-Sitionuevo,0,d2cm d2cr d2cv d2dh d2dm d2dr d2eh d2em d2fh,
CO-MAG-Tenerife,0,d0eh d0em d0er d0ev d0fh d0fr,
CO-MAG-Zapayan,0,d0er d0ev d24h d24m d24v d25h,
CO-MAG-ZonaBananera,0,d32r d32v d38h d38m d38r d38v,
CO-MET-Acacias,0,9bav 9bbh 9bbm 9bbr 9bbv 9bcr 9bcv 9beh 9bem 9ber c11h c11m,
CO-MET-BarrancaUpia,0,c40r c40v c42h c42m c42r,
CO-MET-Cabuyaro,0,9ear 9eav c15m c15v c40h c40m c40r c40v c41h c41r c42h,
CO-MET-CastillaNueva,0,9b9v 9bbm 9bcm 9bcr 9bcv 9bdh 9bdr 9beh,
CO-MET-Cubarral,0,9adm 9adv 9afm 9b8m 9b8r 9b8v 9b9h 9b9r 9b9v 9bah 9bam 9bbh 9bbm,
CO-MET-Cumaral,0,9bev 9bfr 9bfv 9ear c14h c14m c14r c14v c15h c15m c15r c40h,
CO-MET-ElCalvario,0,c11m c11v c14h c14r,
CO-MET-ElCastillo,0,9b3r 9b3v 9b8m 9b9h 9b9m 9b9r,
CO-MET-ElDorado,0,9b9h 9b9m 9b9r 9b9v,
CO-MET-FuenteOro,0,9b3m 9b3v 9b4r 9b6h 9b6m 9b6r 9b6v,
CO-MET-Granada,0,9b3h 9b3m 9b3r 9b3v 9b6r 9b9m 9bch,
CO-MET-Guamal,0,9b9v 9bah 9bam 9bav 9bbh 9bbm 9bbr,
CO-MET-LaMacarena,0,92q 93q 98g 98q 99g 99q,
CO-MET-Lejanias,0,9b2r 9b2v 9b3r 9b8h 9b8m 9b8r 9b8v 9b9h,
CO-MET-Mapiripan,0,9cq 9dq 9eg 9fg,
CO-MET-Mesetas,0,99q 9ag 9bg 9bq,
CO-MET-PuertoCarreno,0,9eg 9eq 9fg 9fq c4g c5g c5q,
CO-MET-PuertoConcordia,0,9c8m 9c8v 9c9r 9c9v 9cam 9cav 9cbh 9cbm 9cbr 9cbv 9ceh 9e0m 9e1h,
CO-MET-PuertoLleras,0,99q 9bg 9cq 9eg,
CO-MET-PuertoLopez,0,9bq 9eq c4g,
CO-MET-PuertoRico,0,99dh 99dm 99dr 99dv 99em 99ev 99fh 99fm 99fr 99fv 9b5h 9b5m 9c8h 9c8m 9c8r 9c8v 9cah 9cam 9car 9cav 9e0h 9e0m,
CO-MET-Restrepo,0,9bev 9bfr 9bfv c14h c14m c14r c15h c15m,
CO-MET-SanCarlosGuaroa,0,9bcv 9bdh 9bdm 9bdr 9bdv 9bem 9bfh 9bfm 9eah,
CO-MET-SanJuanArama,0,9b0v 9b1r 9b1v 9b2m 9b2v 9b3h 9b3m 9b3r 9b4m 9b4r 9b4v 9b6h,
CO-MET-SanJuanito,0,c11v c13m c14r c16h,
CO-MET-SanMartin,0,9bg 9bq 9eg 9eq,
CO-MET-Uribe,0,98q 99q 9ag 9aq 9bg 9bq,
CO-MET-Villavicencio,0,9bbv 9beh 9bem 9ber 9bev 9bfh 9bfm 9bfr 9bfv c11m c14h c14m,
CO-MET-VistaHermosa,0,99g 99q 9bg 9cq,
CO-NAR-Alban,0,36cbk 36cbn 36cbp 36cby 36cbz 36cej 36cek 36ces 36cet 36cey 36e1n 36e1p 36e4j 36e4k 36e4n,
CO-NAR-Aldana,0,360bn 360bp 360bs 360bt 360by 360bz 3621j 3621k 3621n 3621p 3621s 3621t 3621y 3621z,
CO-NAR-Ancuya,0,362ft 362fy 3685j 3685k 3685n 3685p 3685s 3685t 3685y 3685z 3687n 3687p 3687z 3690j 3690k 3690s 3690t 3692j 3692k 3692s,
CO-NAR-Arboleda,0,36cak 36cap 36cay 36caz 36cbk 36cbp 36cbs 36cbt 36cby 36cbz 36e0n 36e0p 36e1j 36e1k 36e1n,
CO-NAR-Barbacoas,0,33g 33q 39g 3cg,
CO-NAR-Belen,0,36e1y 36e3n 36e3p 36e3y 36e3z 36e4t 36e4y 36e6j 36e6k 36e6n 36e6p 36e6s 36e6t 36e6z,
CO-NAR-Buesaco,0,369m 369v 36ch 36cm 36cr 36cv,
CO-NAR-Chachagui,0,369m 369v 36bm 36cr,
CO-NAR-Colon,0,36e3p 36e3y 36e3z 36e6k 36e6p 36e6s 36e6t 36e6y 36e6z 36e7t 36e9n 36e9p 36ecj 36eck 36ecn 36ecp 36edj,
CO-NAR-Consaca,0,363r 369h 369m,
CO-NAR-Contadero,0,360ft 360fy 3625j 3625k 3625n 3625p 3625s 3625t 3625z 3630j 3630k 3630p 3630s 3630z,
CO-NAR-Cordoba,0,360v 361h 361m 361r 361v 364h,
CO-NAR-Cuaspud,0,3609y 360an 360ap 360as 360at 360ay 360az 360bj 360bk 360bn 360bp 360bs 360bt 360bz 3620j 3620n 3620p 3621j,
CO-NAR-Cumbal,0,335r 335v 336m 337h 337m 337r 337v 360r 362h,
CO-NAR-Cumbitara,0,36am 36ar 36av 36bh 36br 3c0h 3c0m,
CO-NAR-ElCharco,0,39g 39q 3cg,
CO-NAR-ElPenol,0,369r 36bh,
CO-NAR-ElRosario,0,36br 36bv 3c0h 3c0m 3c0v 3c1h 3c1m 3c1r,
CO-NAR-ElTablonGomez,0,36cm 36cr 36cv 36dh 36dr 36em,
CO-NAR-ElTambo,0,369h 369r 369v 36bh 36bm,
CO-NAR-FranciscoPizarro,0,391h 391m 391r 391v 392m 393h 393m 393v,
CO-NAR-Funes,0,361r 361v 363h 363m 363r 364h 364r,
CO-NAR-Guachucal,0,337m 362h 362m,
CO-NAR-Guaitarilla,0,362v 363r 368m 369h,
CO-NAR-Gualmatan,0,360ey 360ft 3624n 3624p 3624y 3624z 3625j 3625k 3625s 3625t,
CO-NAR-Iles,0,3624y 3625s 3625t 3625y 3625z 3626n 3627j 3627k 3627n 3627p 3630s 3630t 3630y 3630z 3632j 3632k 3632n 3632p 3632s 3632z,
CO-NAR-Imues,0,3627y 362dj 362dk 362dn 362dp 362ds 362dy 362dz 3632s 3632t 3632y 3632z 3638j 3638k 3638n 3638p 3638s 3638t 3638y 3638z,
CO-NAR-Ipiales,0,34am 34av 34bh 34bm 34br 34bv 34eh 34er 360h 360m 360r 360v 361h 361m 361r 362m 364h,
CO-NAR-LaCruz,0,36em 36ev 36fh 36fr,
CO-NAR-LaFlorida,0,369h 369m 369r 369v,
CO-NAR-LaLlanada,0,33fm 33fv 368v 36ah 36am 36ar,
CO-NAR-LaTola,0,394v 396m 396v 39cm 39cr 39cv,
CO-NAR-LaUnion,0,36bv 36eh 36em 36er 36ev,
CO-NAR-Leiva,0,3c1h 3c1m 3c1r 3c1v 3c3m 3c4h 3c4r,
CO-NAR-Linares,0,368m 368v 369h 369r 36bh,
CO-NAR-LosAndesSotomayor,0,33fm 33fr 33fv 368v 369r 36ah 36am 36ar 36av 36bh 395m 3c0h 3c0m,
CO-NAR-MaguiPayan,0,33er 33ev 33fr 33fv 394h 394m 394r 394v 395h 395m 395r 395v 396m 397h 397m 3c0h,
CO-NAR-Mallama,0,337m 337r 337v 33dh 33dm 33dv 362h 362r 368h,
CO-NAR-Mosquera,0,393m 393r 393v 396h 396r 399h 399m 399v 39ch 39cr,
CO-NAR-Narino,0,3691y 3691z 3693n 3693p 3693z 3694k 3694s 3694t 3696j 3696k 3696p 3696s 3696t 3696y 3696z 369cj 369cn,
CO-NAR-OlayaHerrera,0,393m 393v 394r 394v 396h 396m 396r 396v 39ch 39cm 39cr 39cv,
CO-NAR-Ospina,0,3626n 3626p 3626y 3626z 3627j 3627k 3627p 3627s 3627t 3627y 3627z 362dj 362dk 362dn 3632k 3632s 3632t 3638j,
CO-NAR-Pasto,0,361v 363m 363v 364r 366h 366m 366r 366v 369h 369m 36ch,
CO-NAR-Policarpa,0,36av 36bh 36br 36bv 3c0m 3c1h,
CO-NAR-Potosi,0,360m 360v 361h 361m 361r 364h,
CO-NAR-Providencia,0,362ey 362fs 362ft 3684k 3684n 3684p 3684y 3684z 3685j 3685k 3685s 3686n 3686p,
CO-NAR-Puerres,0,360v 361m 361r 361v 362m 363h 364h 364r,
CO-NAR-Pupiales,0,360r 360v 362h 362m,
CO-NAR-Ricaurte,0,336h 336m 336r 336v 337h 337r 337v 33cm 33dh 33dm 33dr 33dv,
CO-NAR-RobertoPayan,0,339v 33bm 33bv 33cr 33eh 33er 33ev 391m 391v 393m 393v 394h 394r 396h,
CO-NAR-Samaniego,0,33dv 33fm 362v 368h 368m 368r 368v 36ah 36am,
CO-NAR-SanBernardo,0,36cv 36eh 36em,
CO-NAR-SanLorenzo,0,369v 36bm 36bv 36cr 36eh 36er,
CO-NAR-SanPablo,0,36em 36ev 36fr,
CO-NAR-SanPedroCartago,0,36cr 36eh 36em,
CO-NAR-Sandona,0,368m 369h 369r,
CO-NAR-SantaBarbara,0,395v 397m 397r 397v 39dh 39dm 39dr 39dv 3c0r 3c0v 3c2h 3c2m,
CO-NAR-Santacruz,0,33dm 33dv 362r 362v 368h 368m 368r 368v,
CO-NAR-Sapuyes,0,362h 362m 362r 362v,
CO-NAR-Taminango,0,36bh 36bm 36br 36bv,
CO-NAR-Tangua,0,363h 363m 363r 363v 369h 369m,
CO-NAR-Tumaco,0,32q 33g 33q 39g 39q,
CO-NAR-Tuquerres,0,362h 362m 362r 362v 368h 368m,
CO-NAR-Yacuanquer,0,363r 363v,
CO-NSA-Abrego,0,cb5h cb5m cb5r cb5v cb7h cb7m cb7r cb7v ce0h ce0r ce2h ce2r,
CO-NSA-Arboledas,0,ccah ccam ccar ccav ccbr ce1h,
CO-NSA-Bochalema,0,ccbh ccbm ccbr ccbv ce1m,
CO-NSA-Bucarasica,0,ce0r ce0v ce2h ce2m ce2r ce2v,
CO-NSA-Cachira,0,c9fh c9fr c9fv cb5m ccar ce0h,
CO-NSA-Cacota,0,cc9h cc9m cc9r cc9v,
CO-NSA-Chinacota,0,ccbm ccbv,
CO-NSA-Chitaga,0,cc3h cc3m cc3r cc3v cc6h cc6m cc6r cc6v cc9h cc9m ccch,
CO-NSA-Convencion,0,cbq d1g d4g,
CO-NSA-Cucuta,0,ccbv ce1m ce1v ce3m ce3v ce4h ce4r ce4v ce6h ce6m ce6r ce9m cech,
CO-NSA-Cucutilla,0,cc8v cc9r ccam ccav ccbh ccbr,
CO-NSA-Durania,0,ccbr ccbv ce1h ce1m,
CO-NSA-ElCarmen,0,cbq d1g d4g,
CO-NSA-ElTarra,0,cbdv cbfm ce8r ce8v ceah ceam cear ceav,
CO-NSA-ElZulia,0,ce1r ce1v ce3h ce3m ce3r ce3v,
CO-NSA-Gramalote,0,ce0m ce0v ce1h ce1r,
CO-NSA-Hacari,0,cb7v cbdm ce2r ce8h ce8r,
CO-NSA-Herran,0,ccbm cccr cceh,
CO-NSA-LaEsperanza,0,c9em c9er c9ev c9fh c9fr c9fv cb4h cb4m cb5h cb5m,
CO-NSA-LaPlayaBelen,0,cb7h cb7m cb7r cb7v cbdh cbdm ce2r,
CO-NSA-Labateca,0,cc9m cc9v ccch cccr,
CO-NSA-LosPatios,0,ccbv ce1m ce4h,
CO-NSA-Lourdes,0,ce0v ce1r ce2m,
CO-NSA-Mutiscua,0,cc8m cc8v cc9h cc9r,
CO-NSA-Ocana,0,cb5r cb6m cb6v cb7h cb7r cbcm cbdh,
CO-NSA-Pamplona,0,cc8v cc9m cc9r cc9v ccbh,
CO-NSA-Pamplonita,0,cc9r cc9v ccbh ccbm,
CO-NSA-PuertoSantander,0,ce6ay ce6bk ce6bp ce6bs ce6bt ce6by ce6bz cec0n cec0p cec0y cec0z cec1j cec1k cec1n cec1p cec1s cec1t,
CO-NSA-Ragonvalia,0,ccb7s ccb7t ccb7y ccb7z ccbdj ccbdk ccbdn ccbdp ccbds ccbdy ccbdz cce2s cce2t cce2y cce2z cce8j cce8k cce8n cce8p cce8s cce8t cceaj,
CO-NSA-Salazar,0,ccar ccav ccbr ce0h ce0m ce0v ce1h,
CO-NSA-SanCalixto,0,cbdh cbdm cbdr cbdv ce8h ce8r,
CO-NSA-SanCayetano,0,ce1h ce1m ce1r ce1v,
CO-NSA-Santiago,0,ce1h ce1r,
CO-NSA-Sardinata,0,ce0v ce1r ce2m ce2r ce2v ce3h ce3m ce3r ce3v ce8h ce8m ce8r ce8v ce9h ce9m,
CO-NSA-Silos,0,cc2v cc3r cc8m cc8v cc9h,
CO-NSA-Teorama,0,cbdh cbdm cbdr cbdv cbfh cbfm cbfv ceah cear d15m d40h d40m d40r d40v,
CO-NSA-Tibu,0,ceg ceq d4g,
CO-NSA-Toledo,0,cc6m cc6r cc6v cc7r cc7v cc9v ccbm ccch cccm cccr cccv ccdh ccdr cceh,
CO-NSA-VillaCaro,0,ce0h ce0m ce0r ce0v ce2h,
CO-NSA-VillaRosario,0,ccbv ccer ce1m ce4h ce4r,
CO-PUT-Colon,0,366r 366v 36ch 36cm,
CO-PUT-Mocoa,0,367m 367r 367v 36dh 36dm 36dr 36dv 370v 372h 372m 372r 378h 378r,
CO-PUT-Orito,0,34eh 34er 34ev 34fr 34fv 364h 364m 364r 364v 365h 365m 365r 365v 366h 366m,
CO-PUT-PuertoAsis,0,34q 35q 36g 37g,
CO-PUT-PuertoCaicedo,0,35ar 365m 365v 370h 370m 370r 370v 371h 371r,
CO-PUT-PuertoGuzman,0,35q 37g 90q 92g,
CO-PUT-PuertoLeguizamo,0,35g 35q 90g 90q 91g 92g,
CO-PUT-SanFrancisco,0,366v 367h 367m 367r 367v 36dh 36dm,
CO-PUT-SanMiguel,0,34cv 34dr 34dv 34em 34fh 34fm,
CO-PUT-Santiago,0,366m 366r 366v 367h 367r 36cm,
CO-PUT-Sibundoy,0,366v 367r 36cm 36dh,
CO-PUT-ValleGuamuez,0,34cr 34cv 34dr 34eh 34em 34er 34ev 34fh 34fm 34fr 34fv,
CO-PUT-Villagarzon,0,364v 365r 365v 366h 366m 367h 367m 367v 370r 370v 372h 372m 372r,
CO-QUI-Armenia,0,654v 655r 656m 657h,
CO-QUI-Buenavista,0,654dp 654dy 654dz 654fn 6558k 6558s 6558t 6558y 6558z 655aj 655ak,
CO-QUI-Calarca,0,654v 655r 655v 657h 657m,
CO-QUI-Circasia,0,657h 657r 657v,
CO-QUI-Cordoba,0,6558t 6558y 6558z 6559s 6559t 6559y 6559z 655aj 655ak 655an 655ap 655az 655bj 655bk 655bn 655bp 655bz 655cs 655ct 655ej 655ek 655es,
CO-QUI-Filandia,0,657h 657r 657v,
CO-QUI-Genova,0,3fev 3ffr 654m 655h,
CO-QUI-LaTebaida,0,654v 656m 657h,
CO-QUI-Montenegro,0,654v 656m 657h,
CO-QUI-Pijao,0,654m 654v 655h 655m 655r 655v,
CO-QUI-Quimbaya,0,656m 656v 657h 657r,
CO-QUI-Salento,0,657h 657m 657r 657v c02h c02r,
CO-RIS-Apia,0,65bm 65cr 65eh 65em 65er,
CO-RIS-Balboa,0,65ch 65cm 65cr 65cv,
CO-RIS-BelenUmbria,0,65eh 65em 65er 65ev,
CO-RIS-Dosquebradas,0,65d0y 65d1k 65d1p 65d1s 65d1t 65d1y 65d1z 65d2n 65d2p 65d2y 65d2z 65d3j 65d3k 65d3n 65d3p 65d3s 65d3z,
CO-RIS-Guatica,0,65ev 65fr 674m 675h,
CO-RIS-LaCelia,0,659v 65cr,
CO-RIS-LaVirginia,0,65c6s 65c6t 65c6y 65c6z 65c7t 65ccj 65cck 65ccn 65ccp 65cdj 65cdk,
CO-RIS-Marsella,0,65cm 65cv 65dh 65dr,
CO-RIS-Mistrato,0,65er 65ev 671m 671v 674h 674m 674r,
CO-RIS-Pereira,0,656r 656v 657r 657v 65ch 65cm 65cv 65dh 65dm c02r c08h,
CO-RIS-PuebloRico,0,65bm 65br 65bv 65eh 65er 671h 671m 674h,
CO-RIS-Quinchia,0,65ev 65fr 674m 675h,
CO-RIS-SantaRosaCabal,0,657v 65dh 65dm 65dr 65dv c02r c08h,
CO-RIS-Santuario,0,659v 65bm 65cr 65cv 65eh,
CO-SAN-Aguada,0,c3cr c3cv c3eh,
CO-SAN-Albania,0,c33h c33m c33v,
CO-SAN-Aratoca,0,c95v cc0h cc0m cc0r cc0v,
CO-SAN-Barbosa,0,c36as c36at c36ay c36az c36bs c36bt c3c0j c3c0n c3c0p c3c0z c3c1j c3c1k c3c1s,
CO-SAN-Barichara,0,c95h c95m c95r c95v,
CO-SAN-Barrancabermeja,0,c90v c92m c93h c93m c93r c93v c96h c96r c99h c99m c9ch c9cm,
CO-SAN-Betulia,0,c96m c96v c97h c97m c97r c9cm,
CO-SAN-Bolivar,0,c2dh c2dm c2dr c2dv c2fh c32r c33v c38h c38m c38r c38v c39h c39m c39r c39v c3am,
CO-SAN-Bucaramanga,0,c97v c9dm cc2r cc8h,
CO-SAN-Cabrera,0,c3fby c3fbz c3fes c3fet c3fey c951n c951p c951y c951z c953n c954j c954k c954n c954s c954t c956j,
CO-SAN-California,0,cc8r cc8v,
CO-SAN-Capitanejo,0,c6br c6bv cc1h,
CO-SAN-Carcasi,0,cc1h cc1m cc1v cc4h cc4r,
CO-SAN-Cepita,0,cc06t cc06y cc09p cc09y cc09z cc0bn cc0bp cc0bz cc0cj cc0ck cc0cn cc0cp cc0cs cc0ct cc0cy cc0cz cc0ej cc0ek cc0en cc0ep cc0es cc0ez,
CO-SAN-Cerrito,0,cc1r cc1v cc3h cc3m cc3r cc3v,
CO-SAN-Charala,0,c3dm c3dv c3fm c6ah,
CO-SAN-Charta,0,cc8h cc8m cc8r cc8v,
CO-SAN-Chima,0,c3em c3ev c3fh c3fr,
CO-SAN-Chipata,0,c39m c3ch c3cr,
CO-SAN-Cimitarra,0,c2q c3q c8g c9g,
CO-SAN-Concepcion,0,cc1r cc1v cc3h cc3m cc4r cc6h,
CO-SAN-Confines,0,c3fh c3fm c3fv,
CO-SAN-Contratacion,0,c3cv c3eh c3em,
CO-SAN-Coromoro,0,c3dv c3fm c68r c68v c6ah c6am,
CO-SAN-Curiti,0,c6ar c95m c95v cc0h cc0m cc0r cc0v,
CO-SAN-ElCarmenChucuri,0,c3er c3ev c91m c91v c94h c94m c94r c94v c95h c95r,
CO-SAN-ElGuacamayo,0,c3cr c3cv c3eh c3em,
CO-SAN-ElPenon,0,c38m c38v c39h c39m c39r c39v,
CO-SAN-ElPlayon,0,c9dv c9fh c9fm c9fr c9fv ccah ccar,
CO-SAN-ElSocorro,0,c3fr c3fv,
CO-SAN-Encino,0,c3dm c3dv c68h c68m c68r c68v,
CO-SAN-Enciso,0,cc11s cc11t cc11y cc13j cc13k cc13n cc13p cc13s cc13t cc13y cc13z cc16k cc16s cc16t cc19j cc19k cc19n cc19p cc1cj,
CO-SAN-Florian,0,c32m c32v c33h c33m c33r c33v,
CO-SAN-Floridablanca,0,c97v cc2r cc8h,
CO-SAN-Galan,0,c94m c95h c95r,
CO-SAN-Gambita,0,c36m c36v c37h c37r c37v c3cm c3dh c3dm,
CO-SAN-Giron,0,c96v c97h c97m c97r c97v c9ch c9cm c9dh c9dm cc2h,
CO-SAN-Guaca,0,cc0v cc2m cc2v cc3h cc3r,
CO-SAN-Guadalupe,0,c3cv c3dr c3em c3fh,
CO-SAN-Guapota,0,c3f0k c3f0p c3f0s c3f0t c3f0y c3f0z c3f1k c3f1s c3f1t c3f1y c3f2j c3f2k c3f2n c3f2p c3f2z c3f3j c3f3k c3f3n c3f3s,
CO-SAN-Guavata,0,c33ey c33ez c33fk c33fp c33fs c33ft c33fy c33fz c36as c36at c395j c395k c395n c395p c395s c3c0j c3c0k,
CO-SAN-Guepsa,0,c3c0y c3c0z c3c1s c3c1t c3c1y c3c3j c3c3k c3c3n c3c3p c3c3s c3c3t c3c3y c3c3z c3c6j c3c6k,
CO-SAN-Hato,0,c3ev c3fr c94m c95h,
CO-SAN-JesusMaria,0,c33m c33r c33v,
CO-SAN-Jordan,0,c957y c95dj c95dk c95dn c95dp c95ds c95dz cc02t cc08j cc08k cc08n cc08p cc08s cc08z,
CO-SAN-LaBelleza,0,c32r c32v c33r c38h c38m c39h,
CO-SAN-LaPaz,0,c3bm c3ch c3cr c3eh,
CO-SAN-Landazuri,0,c38v c39r c39v c3bh c3bm c3br c3bv c3er c91m,
CO-SAN-Lebrija,0,c97r c97v c9cm c9dh c9dm c9dr,
CO-SAN-LosSantos,0,c95v c97m cc0r cc2h,
CO-SAN-Macaravita,0,c6bv cc1m,
CO-SAN-Malaga,0,cc12t cc12y cc13t cc18j cc18k cc18n cc18p cc18s cc18y cc18z cc19j cc19k cc19s cc19t cc1an cc1ap,
CO-SAN-Matanza,0,c9dv cc8h cc8r ccah,
CO-SAN-Mogotes,0,c6ah c6am c6ar c6av cc0h cc0m,
CO-SAN-Molagavita,0,cc0m cc0v cc1h cc1r,
CO-SAN-Ocamonte,0,c3f5s c3f5t c3f5y c3f5z c3f7j c3f7k c3f7n c3f7p c3f7s c3f7t c3f7y c3f7z c3fdj c3fdn c6a2j c6a2k c6a2s c6a2t c6a8j,
